Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Period Type
741129,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Annual Average 2021,2021-01-01,21.21,,Annual Average
643585,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2019,2019-01-01,19.67,,Annual Average
643549,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Annual Average 2019,2019-01-01,24.3,,Annual Average
167655,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,east new york and starrett city (cd5),Annual Average 2011,2010-12-01,22.43,,Annual Average
336805,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,east new york and starrett city (cd5),Annual Average 2015,2015-01-01,18.71,,Annual Average
667687,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,east new york and starrett city (cd5),Annual Average 2020,2020-01-01,15.48,,Annual Average
412672,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,midtown (cd5),Annual Average 2016,2015-12-31,31.64,,Annual Average
212550,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,downtown - heights - slope,Annual Average 2014,2013-12-01,22.67,,Annual Average
643375,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,central harlem - morningside heights,Annual Average 2019,2019-01-01,19.7,,Annual Average
178568,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,northeast bronx,Annual Average 2013,2012-12-01,8.73,,Annual Average
643342,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,downtown - heights - slope,Annual Average 2019,2019-01-01,19.98,,Annual Average
649978,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,east new york and starrett city (cd5),Annual Average 2019,2019-01-01,6.52,,Annual Average
336790,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,williamsbridge and baychester (cd12),Annual Average 2015,2015-01-01,18.97,,Annual Average
643372,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,washington heights,Annual Average 2019,2019-01-01,17.27,,Annual Average
179182,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,new york city,Annual Average 2013,2012-12-01,8.63,,Annual Average
547597,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,new york city,Annual Average 2017,2017-01-01,7.38,,Annual Average
649993,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,bay ridge and dyker heights (cd10),Annual Average 2019,2019-01-01,6.39,,Annual Average
167518,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2009,2008-12-01,31.17,,Annual Average
167636,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2011,2010-12-01,28.32,,Annual Average
667573,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Annual Average 2020,2020-01-01,19.13,,Annual Average
167638,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Annual Average 2011,2010-12-01,25.0,,Annual Average
167570,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Annual Average 2010,2009-12-01,29.22,,Annual Average
167654,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),Annual Average 2011,2010-12-01,24.66,,Annual Average
211391,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Annual Average 2014,2013-12-01,19.95,,Annual Average
650017,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,flatlands and canarsie (cd18),Annual Average 2019,2019-01-01,6.11,,Annual Average
167689,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Annual Average 2012,2011-12-01,31.4,,Annual Average
167705,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Annual Average 2012,2011-12-01,19.08,,Annual Average
167587,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Annual Average 2010,2009-12-01,20.15,,Annual Average
167656,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Annual Average 2011,2010-12-01,26.01,,Annual Average
336808,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Annual Average 2015,2015-01-01,21.35,,Annual Average
167686,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Annual Average 2012,2011-12-01,31.1,,Annual Average
167568,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Annual Average 2010,2009-12-01,33.43,,Annual Average
649972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Annual Average 2019,2019-01-01,6.6,,Annual Average
649936,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Annual Average 2019,2019-01-01,6.91,,Annual Average
179438,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,Annual Average 2013,2012-12-01,19.86,,Annual Average
740880,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,Annual Average 2021,2021-01-01,16.54,,Annual Average
549749,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Annual Average 2017,2017-01-01,18.46,,Annual Average
740883,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Annual Average 2021,2021-01-01,16.68,,Annual Average
176649,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,Annual Average 2012,2011-12-01,17.22,,Annual Average
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,Annual Average 2012,2011-12-01,20.99,,Annual Average
179434,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Annual Average 2012,2011-12-01,20.56,,Annual Average
649939,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Annual Average 2019,2019-01-01,7.24,,Annual Average
412666,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Annual Average 2016,2015-12-31,24.0,,Annual Average
602939,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Annual Average 2018,2018-01-01,22.4,,Annual Average
643318,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,Annual Average 2019,2019-01-01,13.5,,Annual Average
167520,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Annual Average 2009,2008-12-01,27.95,,Annual Average
649927,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,washington heights and inwood (cd12),Annual Average 2019,2019-01-01,7.17,,Annual Average
649921,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,central harlem (cd10),Annual Average 2019,2019-01-01,6.97,,Annual Average
649915,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,upper east side (cd8),Annual Average 2019,2019-01-01,8.03,,Annual Average
649963,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,williamsbridge and baychester (cd12),Annual Average 2019,2019-01-01,6.66,,Annual Average
167516,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2009,2008-12-01,34.45,,Annual Average
167634,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2011,2010-12-01,31.66,,Annual Average
667561,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Annual Average 2020,2020-01-01,20.95,,Annual Average
336754,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Annual Average 2015,2015-01-01,20.72,,Annual Average
667585,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Annual Average 2020,2020-01-01,17.94,,Annual Average
412717,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Annual Average 2016,2015-12-31,16.04,,Annual Average
643384,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,upper east side,Annual Average 2019,2019-01-01,22.13,,Annual Average
649987,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,crown heights and prospect heights (cd8),Annual Average 2019,2019-01-01,6.68,,Annual Average
167526,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Annual Average 2009,2008-12-01,27.13,,Annual Average
167644,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Annual Average 2011,2010-12-01,24.81,,Annual Average
336772,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Annual Average 2015,2015-01-01,21.41,,Annual Average
667621,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Annual Average 2020,2020-01-01,18.18,,Annual Average
667669,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,fort greene and brooklyn heights (cd2),Annual Average 2020,2020-01-01,18.4,,Annual Average
167533,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),Annual Average 2009,2008-12-01,27.03,,Annual Average
167651,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),Annual Average 2011,2010-12-01,25.87,,Annual Average
336793,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),Annual Average 2015,2015-01-01,21.66,,Annual Average
667663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),Annual Average 2020,2020-01-01,19.72,,Annual Average
412699,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Annual Average 2016,2015-12-31,19.79,,Annual Average
602972,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Annual Average 2018,2018-01-01,20.45,,Annual Average
412660,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Annual Average 2016,2015-12-31,26.27,,Annual Average
643366,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,coney island - sheepshead bay,Annual Average 2019,2019-01-01,13.5,,Annual Average
650023,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,woodside and sunnyside (cd2),Annual Average 2019,2019-01-01,8.43,,Annual Average
650065,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,south beach and willowbrook (cd2),Annual Average 2019,2019-01-01,5.88,,Annual Average
650020,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,long island city and astoria (cd1),Annual Average 2019,2019-01-01,7.21,,Annual Average
649969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,fort greene and brooklyn heights (cd2),Annual Average 2019,2019-01-01,7.19,,Annual Average
643363,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,Annual Average 2019,2019-01-01,15.7,,Annual Average
167521,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2009,2008-12-01,28.07,,Annual Average
167639,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2011,2010-12-01,25.92,,Annual Average
336757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2015,2015-01-01,21.8,,Annual Average
667591,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Annual Average 2020,2020-01-01,19.14,,Annual Average
649930,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Annual Average 2019,2019-01-01,7.69,,Annual Average
649966,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Annual Average 2019,2019-01-01,8.61,,Annual Average
643333,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,Annual Average 2019,2019-01-01,18.76,,Annual Average
550046,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2017,2017-01-01,20.3,,Annual Average
741180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,kingsbridge heights and bedford (cd7),Annual Average 2021,2021-01-01,16.86,,Annual Average
170253,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Annual Average 2010,2009-12-01,10.29,,Annual Average
176640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,Annual Average 2012,2011-12-01,24.23,,Annual Average
179435,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Annual Average 2012,2011-12-01,28.74,,Annual Average
649933,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Annual Average 2019,2019-01-01,7.82,,Annual Average
412663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Annual Average 2016,2015-12-31,25.94,,Annual Average
602936,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Annual Average 2018,2018-01-01,24.77,,Annual Average
649894,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Annual Average 2019,2019-01-01,8.42,,Annual Average
649897,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,greenwich village and soho (cd2),Annual Average 2019,2019-01-01,9.94,,Annual Average
170400,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Annual Average 2013,2012-12-01,11.06,,Annual Average
547603,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,greenwich village and soho (cd2),Annual Average 2017,2017-01-01,9.04,,Annual Average
742398,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,greenwich village and soho (cd2),Annual Average 2021,2021-01-01,8.47,,Annual Average
742434,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Annual Average 2021,2021-01-01,7.29,,Annual Average
643345,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Annual Average 2019,2019-01-01,17.69,,Annual Average
643330,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,Annual Average 2019,2019-01-01,17.64,,Annual Average
176639,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,Annual Average 2012,2011-12-01,23.42,,Annual Average
649903,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2019,2019-01-01,9.32,,Annual Average
602942,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Annual Average 2018,2018-01-01,25.71,,Annual Average
649909,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2019,2019-01-01,9.36,,Annual Average
172622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,borough park,Annual Average 2010,2009-12-01,23.43,,Annual Average
549755,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,queens,Annual Average 2017,2017-01-01,17.85,,Annual Average
740889,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,queens,Annual Average 2021,2021-01-01,15.46,,Annual Average
179441,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,queens,Annual Average 2013,2012-12-01,18.71,,Annual Average
643711,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,queens village (cd13),Annual Average 2019,2019-01-01,14.55,,Annual Average
650002,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,coney island (cd13),Annual Average 2019,2019-01-01,5.98,,Annual Average
643657,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,coney island (cd13),Annual Average 2019,2019-01-01,12.95,,Annual Average
643663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,sheepshead bay (cd15),Annual Average 2019,2019-01-01,13.59,,Annual Average
214135,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,bushwick (cd4),Annual Average 2014,2013-12-01,9.25,,Annual Average
742401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,lower east side and chinatown (cd3),Annual Average 2021,2021-01-01,7.61,,Annual Average
547606,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,lower east side and chinatown (cd3),Annual Average 2017,2017-01-01,8.4,,Annual Average
669889,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,bushwick (cd4),Annual Average 2020,2020-01-01,6.5,,Annual Average
649942,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,fordham and university heights (cd5),Annual Average 2019,2019-01-01,7.29,,Annual Average
214112,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,midtown (cd5),Annual Average 2014,2013-12-01,14.19,,Annual Average
170404,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,midtown (cd5),Annual Average 2013,2012-12-01,14.26,,Annual Average
547612,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,midtown (cd5),Annual Average 2017,2017-01-01,10.92,,Annual Average
742407,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,midtown (cd5),Annual Average 2021,2021-01-01,8.95,,Annual Average
170345,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,midtown (cd5),Annual Average 2012,2011-12-01,14.24,,Annual Average
170227,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,midtown (cd5),Annual Average 2010,2009-12-01,15.51,,Annual Average
170310,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,east new york and starrett city (cd5),Annual Average 2011,2010-12-01,10.03,,Annual Average
170192,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,east new york and starrett city (cd5),Annual Average 2009,2008-12-01,10.54,,Annual Average
334267,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,east new york and starrett city (cd5),Annual Average 2015,2015-01-01,8.66,,Annual Average
649687,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,downtown - heights - slope,Annual Average 2019,2019-01-01,7.44,,Annual Average
643615,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Annual Average 2019,2019-01-01,15.46,,Annual Average
643573,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2019,2019-01-01,19.22,,Annual Average
643609,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,parkchester and soundview (cd9),Annual Average 2019,2019-01-01,16.39,,Annual Average
167694,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,morningside heights and hamilton heights (cd9),Annual Average 2012,2011-12-01,25.54,,Annual Average
649990,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,south crown heights and lefferts gardens (cd9),Annual Average 2019,2019-01-01,6.34,,Annual Average
649960,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,morris park and bronxdale (cd11),Annual Average 2019,2019-01-01,6.65,,Annual Average
167649,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,morris park and bronxdale (cd11),Annual Average 2011,2010-12-01,21.83,,Annual Average
170223,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Annual Average 2010,2009-12-01,12.14,,Annual Average
170176,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Annual Average 2009,2008-12-01,11.86,,Annual Average
170294,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Annual Average 2011,2010-12-01,11.58,,Annual Average
334219,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Annual Average 2015,2015-01-01,9.93,,Annual Average
649711,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,coney island - sheepshead bay,Annual Average 2019,2019-01-01,6.04,,Annual Average
649708,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,bensonhurst - bay ridge,Annual Average 2019,2019-01-01,6.21,,Annual Average
411007,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Annual Average 2016,2015-12-31,8.49,,Annual Average
605894,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Annual Average 2018,2018-01-01,8.97,,Annual Average
170188,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Annual Average 2009,2008-12-01,12.03,,Annual Average
334255,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Annual Average 2015,2015-01-01,10.56,,Annual Average
742404,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2021,2021-01-01,8.07,,Annual Average
547615,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2017,2017-01-01,9.77,,Annual Average
742410,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2021,2021-01-01,7.86,,Annual Average
170346,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2012,2011-12-01,12.31,,Annual Average
170299,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Annual Average 2011,2010-12-01,11.18,,Annual Average
170181,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Annual Average 2009,2008-12-01,11.46,,Annual Average
334234,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Annual Average 2015,2015-01-01,9.45,,Annual Average
669859,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Annual Average 2020,2020-01-01,6.32,,Annual Average
170193,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Annual Average 2009,2008-12-01,11.43,,Annual Average
170311,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Annual Average 2011,2010-12-01,11.13,,Annual Average
649729,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,upper east side,Annual Average 2019,2019-01-01,8.0,,Annual Average
334261,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Annual Average 2015,2015-01-01,9.03,,Annual Average
669886,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Annual Average 2020,2020-01-01,6.31,,Annual Average
649702,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,east flatbush - flatbush,Annual Average 2019,2019-01-01,6.31,,Annual Average
411010,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Annual Average 2016,2015-12-31,7.85,,Annual Average
170179,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Annual Average 2009,2008-12-01,11.96,,Annual Average
170297,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Annual Average 2011,2010-12-01,11.58,,Annual Average
334228,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Annual Average 2015,2015-01-01,9.72,,Annual Average
669594,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Annual Average 2020,2020-01-01,6.12,,Annual Average
179423,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,Annual Average 2010,2009-12-01,22.16,,Annual Average
176565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,Annual Average 2010,2009-12-01,19.1,,Annual Average
742152,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,brooklyn,Annual Average 2021,2021-01-01,6.63,,Annual Average
179664,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,brooklyn,Annual Average 2013,2012-12-01,8.7,,Annual Average
179663,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,bronx,Annual Average 2013,2012-12-01,9.1,,Annual Average
547411,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,canarsie - flatlands,Annual Average 2017,2017-01-01,7.02,,Annual Average
669880,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Annual Average 2020,2020-01-01,7.08,,Annual Average
669585,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Annual Average 2020,2020-01-01,6.3,,Annual Average
649699,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,borough park,Annual Average 2019,2019-01-01,6.32,,Annual Average
176556,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,Annual Average 2010,2009-12-01,26.38,,Annual Average
179425,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Annual Average 2010,2009-12-01,30.58,,Annual Average
178572,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,high bridge - morrisania,Annual Average 2013,2012-12-01,9.83,,Annual Average
547360,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,manhattan,Annual Average 2017,2017-01-01,8.72,,Annual Average
547384,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,high bridge - morrisania,Annual Average 2017,2017-01-01,8.16,,Annual Average
179660,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,manhattan,Annual Average 2012,2011-12-01,10.92,,Annual Average
334270,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Annual Average 2015,2015-01-01,9.91,,Annual Average
170287,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Annual Average 2011,2010-12-01,13.13,,Annual Average
649696,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,sunset park,Annual Average 2019,2019-01-01,7.32,,Annual Average
649690,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,bedford stuyvesant - crown heights,Annual Average 2019,2019-01-01,6.61,,Annual Average
170183,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,riverdale and fieldston (cd8),Annual Average 2009,2008-12-01,11.02,,Annual Average
170301,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,riverdale and fieldston (cd8),Annual Average 2011,2010-12-01,10.65,,Annual Average
334240,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,riverdale and fieldston (cd8),Annual Average 2015,2015-01-01,9.16,,Annual Average
170285,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2011,2010-12-01,12.43,,Annual Average
170167,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2009,2008-12-01,13.22,,Annual Average
334192,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2015,2015-01-01,10.91,,Annual Average
669598,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Annual Average 2020,2020-01-01,7.96,,Annual Average
547375,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,fordham - bronx pk,Annual Average 2017,2017-01-01,7.52,,Annual Average
176560,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Annual Average 2010,2009-12-01,25.17,,Annual Average
176553,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Annual Average 2010,2009-12-01,22.06,,Annual Average
176555,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,Annual Average 2010,2009-12-01,25.25,,Annual Average
