Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Period Type
175267,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,washington heights,Winter 2008-09,2008-12-01,32.91,,Seasonal
175256,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,greenpoint,Winter 2008-09,2008-12-01,32.48,,Seasonal
212297,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,greenpoint,Winter 2013-14,2013-12-01,29.9,,Seasonal
602725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,greenpoint,Winter 2017-18,2017-12-01,28.11,,Seasonal
213409,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Summer 2014,2014-06-01,19.66,,Seasonal
643578,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,central harlem (cd10),Winter 2018-19,2018-12-01,24.82,,Seasonal
168429,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,borough park (cd12),Winter 2008-09,2008-12-01,12.64,,Seasonal
168417,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,williamsbridge and baychester (cd12),Winter 2008-09,2008-12-01,13.65,,Seasonal
336764,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),Summer 2015,2015-06-01,17.23,,Seasonal
165977,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Winter 2012-13,2012-12-01,30.54,,Seasonal
336728,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Summer 2015,2015-06-01,20.15,,Seasonal
643556,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Summer 2019,2019-06-01,19.94,,Seasonal
213426,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,bedford stuyvesant (cd3),Summer 2014,2014-06-01,17.11,,Seasonal
166874,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),Summer 2013,2013-06-01,18.47,,Seasonal
166815,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,morrisania and crotona (cd3),Summer 2012,2012-06-01,18.97,,Seasonal
166887,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,bushwick (cd4),Summer 2013,2013-06-01,18.09,,Seasonal
179274,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Winter 2009-10,2009-12-01,27.17,,Seasonal
175262,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2008-09,2008-12-01,30.46,,Seasonal
213799,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,elmhurst and corona (cd4),Winter 2013-14,2013-12-01,12.04,,Seasonal
606031,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,elmhurst and corona (cd4),Winter 2017-18,2017-12-01,8.23,,Seasonal
168452,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,tottenville and great kills (cd3),Winter 2008-09,2008-12-01,11.71,,Seasonal
606019,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,flatlands and canarsie (cd18),Winter 2017-18,2017-12-01,7.87,,Seasonal
168420,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Winter 2008-09,2008-12-01,13.67,,Seasonal
213780,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Winter 2013-14,2013-12-01,12.1,,Seasonal
212303,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2013-14,2013-12-01,28.3,,Seasonal
602743,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,east flatbush - flatbush,Winter 2017-18,2017-12-01,24.33,,Seasonal
212296,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Winter 2013-14,2013-12-01,27.93,,Seasonal
602722,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Winter 2017-18,2017-12-01,26.75,,Seasonal
213795,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,flatlands and canarsie (cd18),Winter 2013-14,2013-12-01,11.04,,Seasonal
213798,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,jackson heights (cd3),Winter 2013-14,2013-12-01,11.67,,Seasonal
643637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Summer 2019,2019-06-01,18.11,,Seasonal
165994,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Winter 2012-13,2012-12-01,23.09,,Seasonal
336779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Summer 2015,2015-06-01,14.29,,Seasonal
667634,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Winter 2019-20,2019-12-01,21.19,,Seasonal
643559,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Summer 2019,2019-06-01,23.54,,Seasonal
667538,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,clinton and chelsea (cd4),Winter 2019-20,2019-12-01,32.14,,Seasonal
213429,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,park slope and carroll gardens (cd6),Summer 2014,2014-06-01,17.1,,Seasonal
549994,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Summer 2017,2017-06-01,22.43,,Seasonal
549996,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Winter 2016-17,2016-12-01,30.22,,Seasonal
667527,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Summer 2020,2020-06-01,16.16,,Seasonal
412661,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Winter 2015-16,2015-12-01,29.02,,Seasonal
412662,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Summer 2016,2016-06-01,22.17,,Seasonal
741127,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Winter 2020-21,2020-12-01,25.31,,Seasonal
643550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Summer 2019,2019-06-01,23.26,,Seasonal
667520,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Winter 2019-20,2019-12-01,32.25,,Seasonal
165988,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Winter 2012-13,2012-12-01,25.71,,Seasonal
643589,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Summer 2019,2019-06-01,15.78,,Seasonal
667598,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Winter 2019-20,2019-12-01,25.34,,Seasonal
165975,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Winter 2012-13,2012-12-01,33.12,,Seasonal
643553,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Summer 2019,2019-06-01,22.5,,Seasonal
667526,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,greenwich village and soho (cd2),Winter 2019-20,2019-12-01,31.53,,Seasonal
605977,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,bushwick (cd4),Winter 2017-18,2017-12-01,8.77,,Seasonal
605974,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,bedford stuyvesant (cd3),Winter 2017-18,2017-12-01,8.74,,Seasonal
605938,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Winter 2017-18,2017-12-01,8.37,,Seasonal
336480,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Winter 2014-15,2014-12-01,25.26,,Seasonal
412415,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Winter 2015-16,2015-12-01,23.38,,Seasonal
412416,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Summer 2016,2016-06-01,13.62,,Seasonal
175935,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,Summer 2010,2010-06-01,14.28,,Seasonal
175977,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,Summer 2011,2011-06-01,14.26,,Seasonal
412470,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,canarsie - flatlands,Summer 2016,2016-06-01,9.96,,Seasonal
412412,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,Winter 2015-16,2015-12-01,22.28,,Seasonal
740881,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Winter 2020-21,2020-12-01,22.74,,Seasonal
179354,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Summer 2011,2011-06-01,18.14,,Seasonal
179349,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,brooklyn,Summer 2010,2010-06-01,18.23,,Seasonal
168409,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Winter 2008-09,2008-12-01,15.31,,Seasonal
213769,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Winter 2013-14,2013-12-01,13.34,,Seasonal
605941,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,highbridge and concourse (cd4),Winter 2017-18,2017-12-01,8.65,,Seasonal
168408,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Winter 2008-09,2008-12-01,14.56,,Seasonal
213768,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,morrisania and crotona (cd3),Winter 2013-14,2013-12-01,12.77,,Seasonal
166803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Summer 2012,2012-06-01,24.26,,Seasonal
166862,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,lower east side and chinatown (cd3),Summer 2013,2013-06-01,23.31,,Seasonal
740878,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,Winter 2020-21,2020-12-01,19.92,,Seasonal
412413,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,bronx,Summer 2016,2016-06-01,14.92,,Seasonal
213775,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,throgs neck and co-op city (cd10),Winter 2013-14,2013-12-01,11.95,,Seasonal
605959,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,throgs neck and co-op city (cd10),Winter 2017-18,2017-12-01,7.99,,Seasonal
168403,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,central harlem (cd10),Winter 2008-09,2008-12-01,14.53,,Seasonal
213763,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,central harlem (cd10),Winter 2013-14,2013-12-01,13.03,,Seasonal
175249,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,Winter 2008-09,2008-12-01,28.21,,Seasonal
212290,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,Winter 2013-14,2013-12-01,22.42,,Seasonal
602704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,Winter 2017-18,2017-12-01,21.31,,Seasonal
740893,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,Winter 2020-21,2020-12-01,18.02,,Seasonal
605929,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,washington heights and inwood (cd12),Winter 2017-18,2017-12-01,8.3,,Seasonal
168405,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,washington heights and inwood (cd12),Winter 2008-09,2008-12-01,15.14,,Seasonal
168401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,upper east side (cd8),Winter 2008-09,2008-12-01,15.33,,Seasonal
213761,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,upper east side (cd8),Winter 2013-14,2013-12-01,14.42,,Seasonal
605917,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,upper east side (cd8),Winter 2017-18,2017-12-01,9.77,,Seasonal
605965,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,williamsbridge and baychester (cd12),Winter 2017-18,2017-12-01,8.1,,Seasonal
213789,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,borough park (cd12),Winter 2013-14,2013-12-01,11.71,,Seasonal
213407,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,upper east side (cd8),Summer 2014,2014-06-01,23.64,,Seasonal
643584,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,washington heights and inwood (cd12),Winter 2018-19,2018-12-01,21.82,,Seasonal
741140,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,stuyvesant town and turtle bay (cd6),Summer 2021,2021-06-01,18.63,,Seasonal
166820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Summer 2012,2012-06-01,14.81,,Seasonal
166879,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Summer 2013,2013-06-01,14.22,,Seasonal
602709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Summer 2018,2018-06-01,13.3,,Seasonal
667071,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Summer 2020,2020-06-01,13.15,,Seasonal
549766,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Summer 2017,2017-06-01,14.87,,Seasonal
549768,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Winter 2016-17,2016-12-01,26.33,,Seasonal
212310,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,east harlem,Winter 2013-14,2013-12-01,30.2,,Seasonal
175271,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,upper east side,Winter 2008-09,2008-12-01,38.68,,Seasonal
212312,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,upper east side,Winter 2013-14,2013-12-01,33.42,,Seasonal
602770,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,upper east side,Winter 2017-18,2017-12-01,28.57,,Seasonal
741182,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,riverdale and fieldston (cd8),Summer 2021,2021-06-01,10.7,,Seasonal
177771,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,fordham - bronx pk,Summer 2009,2009-06-01,10.6,,Seasonal
177225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,fordham - bronx pk,Winter 2010-11,2010-12-01,13.92,,Seasonal
168425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,crown heights and prospect heights (cd8),Winter 2008-09,2008-12-01,13.67,,Seasonal
213785,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,crown heights and prospect heights (cd8),Winter 2013-14,2013-12-01,12.01,,Seasonal
175260,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Winter 2008-09,2008-12-01,30.17,,Seasonal
212301,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Winter 2013-14,2013-12-01,27.68,,Seasonal
602737,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,sunset park,Winter 2017-18,2017-12-01,25.76,,Seasonal
212292,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Winter 2013-14,2013-12-01,24.97,,Seasonal
602731,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Winter 2017-18,2017-12-01,26.16,,Seasonal
213417,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Summer 2014,2014-06-01,17.33,,Seasonal
643602,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,belmont and east tremont (cd6),Winter 2018-19,2018-12-01,22.02,,Seasonal
168411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Winter 2008-09,2008-12-01,14.75,,Seasonal
643626,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,fort greene and brooklyn heights (cd2),Winter 2018-19,2018-12-01,24.72,,Seasonal
213424,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),Summer 2014,2014-06-01,17.27,,Seasonal
643623,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,greenpoint and williamsburg (cd1),Winter 2018-19,2018-12-01,26.84,,Seasonal
741125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Summer 2021,2021-06-01,18.03,,Seasonal
166801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Summer 2012,2012-06-01,29.25,,Seasonal
166860,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,financial district (cd1),Summer 2013,2013-06-01,27.81,,Seasonal
549751,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Summer 2017,2017-06-01,21.33,,Seasonal
602694,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Summer 2018,2018-06-01,19.67,,Seasonal
175264,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,Winter 2008-09,2008-12-01,27.25,,Seasonal
602752,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,coney island - sheepshead bay,Winter 2017-18,2017-12-01,19.73,,Seasonal
602740,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,borough park,Winter 2017-18,2017-12-01,24.2,,Seasonal
168437,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,woodside and sunnyside (cd2),Winter 2008-09,2008-12-01,14.15,,Seasonal
213797,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,woodside and sunnyside (cd2),Winter 2013-14,2013-12-01,13.5,,Seasonal
606067,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,south beach and willowbrook (cd2),Winter 2017-18,2017-12-01,7.87,,Seasonal
168436,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,long island city and astoria (cd1),Winter 2008-09,2008-12-01,12.98,,Seasonal
606022,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,long island city and astoria (cd1),Winter 2017-18,2017-12-01,8.43,,Seasonal
168419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,fort greene and brooklyn heights (cd2),Winter 2008-09,2008-12-01,14.23,,Seasonal
213779,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,fort greene and brooklyn heights (cd2),Winter 2013-14,2013-12-01,12.96,,Seasonal
605971,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,fort greene and brooklyn heights (cd2),Winter 2017-18,2017-12-01,9.27,,Seasonal
168418,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Winter 2008-09,2008-12-01,14.43,,Seasonal
212302,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,borough park,Winter 2013-14,2013-12-01,28.12,,Seasonal
602749,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,Winter 2017-18,2017-12-01,22.67,,Seasonal
213412,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Summer 2014,2014-06-01,17.46,,Seasonal
643587,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,mott haven and melrose (cd1),Winter 2018-19,2018-12-01,25.02,,Seasonal
212306,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,coney island - sheepshead bay,Winter 2013-14,2013-12-01,25.9,,Seasonal
175265,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,coney island - sheepshead bay,Winter 2008-09,2008-12-01,24.81,,Seasonal
168406,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Winter 2008-09,2008-12-01,14.73,,Seasonal
213766,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Winter 2013-14,2013-12-01,13.38,,Seasonal
605932,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,mott haven and melrose (cd1),Winter 2017-18,2017-12-01,8.97,,Seasonal
169279,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Summer 2009,2009-06-01,13.15,,Seasonal
213778,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Winter 2013-14,2013-12-01,13.59,,Seasonal
605968,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,greenpoint and williamsburg (cd1),Winter 2017-18,2017-12-01,10.22,,Seasonal
602719,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,Winter 2017-18,2017-12-01,27.05,,Seasonal
179270,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Winter 2008-09,2008-12-01,38.35,,Seasonal
166772,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),Summer 2011,2011-06-01,19.31,,Seasonal
412748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),Winter 2015-16,2015-12-01,23.82,,Seasonal
412749,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,sunset park (cd7),Summer 2016,2016-06-01,15.13,,Seasonal
166701,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,kingsbridge heights and bedford (cd7),Summer 2010,2010-06-01,21.48,,Seasonal
166760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,kingsbridge heights and bedford (cd7),Summer 2011,2011-06-01,19.95,,Seasonal
412713,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,kingsbridge heights and bedford (cd7),Summer 2016,2016-06-01,15.98,,Seasonal
175312,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,upper west side,Winter 2009-10,2009-12-01,30.23,,Seasonal
667850,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,rockaway and broad channel (cd14),Winter 2019-20,2019-12-01,17.49,,Seasonal
175350,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,williamsburg - bushwick,Winter 2010-11,2010-12-01,32.58,,Seasonal
168660,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Winter 2012-13,2012-12-01,10.84,,Seasonal
334274,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Summer 2015,2015-06-01,10.08,,Seasonal
669899,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,sunset park (cd7),Winter 2019-20,2019-12-01,8.16,,Seasonal
175926,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,Summer 2010,2010-06-01,23.66,,Seasonal
175968,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,Summer 2011,2011-06-01,21.95,,Seasonal
412418,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Winter 2015-16,2015-12-01,27.51,,Seasonal
412419,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Summer 2016,2016-06-01,20.56,,Seasonal
168407,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Winter 2008-09,2008-12-01,14.48,,Seasonal
213767,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Winter 2013-14,2013-12-01,13.15,,Seasonal
605935,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,hunts point and longwood (cd2),Winter 2017-18,2017-12-01,9.05,,Seasonal
213755,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,greenwich village and soho (cd2),Winter 2013-14,2013-12-01,14.41,,Seasonal
741164,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,hunts point and longwood (cd2),Summer 2021,2021-06-01,16.19,,Seasonal
740884,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Winter 2020-21,2020-12-01,23.67,,Seasonal
179275,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Winter 2009-10,2009-12-01,32.17,,Seasonal
667041,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,manhattan,Summer 2020,2020-06-01,15.97,,Seasonal
605896,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Winter 2017-18,2017-12-01,10.45,,Seasonal
168394,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Winter 2008-09,2008-12-01,15.74,,Seasonal
213754,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Winter 2013-14,2013-12-01,14.51,,Seasonal
605899,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,greenwich village and soho (cd2),Winter 2017-18,2017-12-01,10.27,,Seasonal
168512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,financial district (cd1),Winter 2010-11,2010-12-01,14.81,,Seasonal
334188,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,greenwich village and soho (cd2),Winter 2014-15,2014-12-01,11.05,,Seasonal
213771,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Winter 2013-14,2013-12-01,12.85,,Seasonal
605947,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,belmont and east tremont (cd6),Winter 2017-18,2017-12-01,8.37,,Seasonal
168423,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Winter 2008-09,2008-12-01,14.08,,Seasonal
213783,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,park slope and carroll gardens (cd6),Winter 2013-14,2013-12-01,12.9,,Seasonal
175258,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,bedford stuyvesant - crown heights,Winter 2008-09,2008-12-01,32.54,,Seasonal
175251,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,fordham - bronx pk,Winter 2008-09,2008-12-01,29.69,,Seasonal
602716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,Winter 2017-18,2017-12-01,25.81,,Seasonal
212294,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,crotona -tremont,Winter 2013-14,2013-12-01,27.83,,Seasonal
168399,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Winter 2008-09,2008-12-01,16.54,,Seasonal
213759,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,stuyvesant town and turtle bay (cd6),Winter 2013-14,2013-12-01,15.55,,Seasonal
168413,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,riverdale and fieldston (cd8),Winter 2008-09,2008-12-01,14.65,,Seasonal
213773,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,riverdale and fieldston (cd8),Winter 2013-14,2013-12-01,12.44,,Seasonal
605953,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,riverdale and fieldston (cd8),Winter 2017-18,2017-12-01,8.0,,Seasonal
168397,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Winter 2008-09,2008-12-01,15.48,,Seasonal
213757,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Winter 2013-14,2013-12-01,14.89,,Seasonal
605905,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,clinton and chelsea (cd4),Winter 2017-18,2017-12-01,10.42,,Seasonal
